68003.7894897;446977.057678;-0.509
68003.7894897;446979.057678;-0.474
68003.7894897;447017.057678;-0.687
68003.7894897;447021.057678;-0.464
68005.7894897;446915.057678;-0.477
68005.7894897;446925.057678;-0.709
68005.7894897;446937.057678;-0.763
68005.7894897;446945.057678;-0.624
68005.7894897;446947.057678;-0.582
68005.7894897;446949.057678;-0.575
68005.7894897;446951.057678;-0.506
68005.7894897;446953.057678;-0.542
68005.7894897;446955.057678;-0.566
68005.7894897;446961.057678;-0.727
68005.7894897;446963.057678;-0.759
68005.7894897;446965.057678;-0.728
68005.7894897;446967.057678;-0.755
68005.7894897;446969.057678;-0.723
68005.7894897;446971.057678;-0.662
68005.7894897;446973.057678;-0.61
68005.7894897;446975.057678;-0.621
68005.7894897;446977.057678;-0.554
68005.7894897;446979.057678;-0.441
68005.7894897;446981.057678;-0.472
68005.7894897;446983.057678;-0.445
68005.7894897;447017.057678;-0.763
68005.7894897;447019.057678;-0.733
68005.7894897;447021.057678;-0.601
68005.7894897;447023.057678;-0.407
68005.7894897;447025.057678;-0.392
68007.7894897;446913.057678;-0.427
68007.7894897;446915.057678;-0.482
68007.7894897;446923.057678;-0.626
68007.7894897;446925.057678;-0.636
68007.7894897;446927.057678;-0.647
68007.7894897;446929.057678;-0.699
68007.7894897;446931.057678;-0.706
68007.7894897;446933.057678;-0.728
68007.7894897;446935.057678;-0.728
68007.7894897;446937.057678;-0.725
68007.7894897;446939.057678;-0.697
68007.7894897;446941.057678;-0.673
68007.7894897;446943.057678;-0.652
68007.7894897;446947.057678;-0.571
68007.7894897;446949.057678;-0.59
68007.7894897;446951.057678;-0.541
68007.7894897;446955.057678;-0.611
68007.7894897;446957.057678;-0.57
68007.7894897;446959.057678;-0.589
68007.7894897;446961.057678;-0.702
68007.7894897;446963.057678;-0.696
68007.7894897;446967.057678;-0.755
68007.7894897;446969.057678;-0.705
68007.7894897;446971.057678;-0.676
68007.7894897;446973.057678;-0.621
68007.7894897;446977.057678;-0.492
68007.7894897;446979.057678;-0.501
68007.7894897;446981.057678;-0.496
68007.7894897;446983.057678;-0.542
68007.7894897;446985.057678;-0.491
68007.7894897;446987.057678;-0.467
68007.7894897;446991.057678;-0.457
68007.7894897;447019.057678;-0.653
68007.7894897;447021.057678;-0.676
68007.7894897;447023.057678;-0.62
68007.7894897;447025.057678;-0.495
68007.7894897;447027.057678;-0.466
68009.7894897;446913.057678;-0.407
68009.7894897;446919.057678;-0.571
68009.7894897;446921.057678;-0.549
68009.7894897;446923.057678;-0.526
68009.7894897;446925.057678;-0.575
68009.7894897;446927.057678;-0.627
68009.7894897;446929.057678;-0.655
68009.7894897;446931.057678;-0.624
68009.7894897;446933.057678;-0.619
68009.7894897;446935.057678;-0.629
68009.7894897;446937.057678;-0.663
68009.7894897;446939.057678;-0.66
68009.7894897;446941.057678;-0.663
68009.7894897;446943.057678;-0.633
68009.7894897;446945.057678;-0.63
68009.7894897;446947.057678;-0.63
68009.7894897;446953.057678;-0.59
68009.7894897;446955.057678;-0.575
68009.7894897;446957.057678;-0.586
68009.7894897;446959.057678;-0.698
68009.7894897;446961.057678;-0.683
68009.7894897;446963.057678;-0.682
68009.7894897;446965.057678;-0.736
68009.7894897;446967.057678;-0.738
68009.7894897;446969.057678;-0.729
68009.7894897;446971.057678;-0.699
68009.7894897;446973.057678;-0.596
68009.7894897;446975.057678;-0.48
68009.7894897;446977.057678;-0.502
68009.7894897;446979.057678;-0.532
68009.7894897;446981.057678;-0.538
68009.7894897;446983.057678;-0.533
68009.7894897;446985.057678;-0.497
68009.7894897;446987.057678;-0.478
68009.7894897;446989.057678;-0.522
68009.7894897;446991.057678;-0.498
68009.7894897;446993.057678;-0.527
68009.7894897;447021.057678;-0.77
68009.7894897;447023.057678;-0.726
68009.7894897;447025.057678;-0.605
68009.7894897;447029.057678;-0.602
68009.7894897;447031.057678;-0.371
68011.7894897;446915.057678;-0.45
68011.7894897;446919.057678;-0.475
68011.7894897;446921.057678;-0.489
68011.7894897;446923.057678;-0.461
68011.7894897;446925.057678;-0.54
68011.7894897;446927.057678;-0.522
68011.7894897;446929.057678;-0.59
68011.7894897;446931.057678;-0.619
68011.7894897;446933.057678;-0.627
68011.7894897;446935.057678;-0.647
68011.7894897;446937.057678;-0.599
68011.7894897;446939.057678;-0.631
68011.7894897;446941.057678;-0.601
68011.7894897;446943.057678;-0.644
68011.7894897;446945.057678;-0.639
68011.7894897;446947.057678;-0.607
68011.7894897;446949.057678;-0.635
68011.7894897;446951.057678;-0.667
68011.7894897;446953.057678;-0.659
68011.7894897;446959.057678;-0.639
68011.7894897;446961.057678;-0.708
68011.7894897;446963.057678;-0.695
68011.7894897;446965.057678;-0.7
68011.7894897;446967.057678;-0.69
68011.7894897;446969.057678;-0.652
68011.7894897;446971.057678;-0.535
68011.7894897;446973.057678;-0.539
68011.7894897;446975.057678;-0.481
68011.7894897;446977.057678;-0.536
68011.7894897;446979.057678;-0.547
68011.7894897;446981.057678;-0.576
68011.7894897;446985.057678;-0.511
68011.7894897;446987.057678;-0.546
68011.7894897;446991.057678;-0.583
68011.7894897;446993.057678;-0.57
68011.7894897;447019.057678;-0.869
68011.7894897;447021.057678;-0.831
68011.7894897;447025.057678;-0.764
68011.7894897;447027.057678;-0.735
68011.7894897;447029.057678;-0.593
68011.7894897;447031.057678;-0.527
68013.7894897;446913.057678;-0.4
68013.7894897;446915.057678;-0.415
68013.7894897;446921.057678;-0.497
68013.7894897;446925.057678;-0.427
68013.7894897;446927.057678;-0.432
68013.7894897;446929.057678;-0.486
68013.7894897;446931.057678;-0.565
68013.7894897;446933.057678;-0.575
68013.7894897;446937.057678;-0.599
68013.7894897;446939.057678;-0.6
68013.7894897;446941.057678;-0.576
68013.7894897;446943.057678;-0.562
68013.7894897;446945.057678;-0.591
68013.7894897;446947.057678;-0.607
68013.7894897;446949.057678;-0.659
68013.7894897;446951.057678;-0.656
68013.7894897;446953.057678;-0.658
68013.7894897;446955.057678;-0.69
68013.7894897;446957.057678;-0.652
68013.7894897;446959.057678;-0.629
68013.7894897;446961.057678;-0.669
68013.7894897;446963.057678;-0.691
68013.7894897;446965.057678;-0.692
68013.7894897;446967.057678;-0.689
68013.7894897;446969.057678;-0.635
68013.7894897;446971.057678;-0.575
68013.7894897;446973.057678;-0.539
68013.7894897;446975.057678;-0.472
68013.7894897;446977.057678;-0.531
68013.7894897;446979.057678;-0.531
68013.7894897;446981.057678;-0.572
68013.7894897;446983.057678;-0.604
68013.7894897;446985.057678;-0.56
68013.7894897;446987.057678;-0.568
68013.7894897;446989.057678;-0.566
68013.7894897;446991.057678;-0.637
68013.7894897;446993.057678;-0.644
68013.7894897;447015.057678;-0.891
68013.7894897;447017.057678;-0.904
68013.7894897;447021.057678;-0.912
68013.7894897;447023.057678;-0.892
68013.7894897;447025.057678;-0.871
68013.7894897;447027.057678;-0.701
68013.7894897;447029.057678;-0.693
68013.7894897;447031.057678;-0.554
68013.7894897;447033.057678;-0.447
68015.7894897;446757.057678;-0.591
68015.7894897;446759.057678;-0.569
68015.7894897;446915.057678;-0.351
68015.7894897;446917.057678;-0.396
68015.7894897;446925.057678;-0.435
68015.7894897;446927.057678;-0.407
68015.7894897;446929.057678;-0.486
68015.7894897;446931.057678;-0.593
68015.7894897;446933.057678;-0.595
68015.7894897;446947.057678;-0.646
68015.7894897;446949.057678;-0.648
68015.7894897;446951.057678;-0.683
68015.7894897;446953.057678;-0.684
68015.7894897;446955.057678;-0.681
68015.7894897;446957.057678;-0.667
68015.7894897;446959.057678;-0.642
68015.7894897;446961.057678;-0.623
68015.7894897;446963.057678;-0.682
68015.7894897;446965.057678;-0.657
68015.7894897;446967.057678;-0.69
68015.7894897;446969.057678;-0.635
68015.7894897;446971.057678;-0.614
68015.7894897;446975.057678;-0.567
68015.7894897;446977.057678;-0.574
68015.7894897;446979.057678;-0.575
68015.7894897;446981.057678;-0.519
68015.7894897;446985.057678;-0.558
68015.7894897;446991.057678;-0.619
68015.7894897;446993.057678;-0.664
68015.7894897;446995.057678;-0.64
68015.7894897;447027.057678;-0.78
68017.7894897;446755.057678;-0.687
68017.7894897;446757.057678;-0.639
68017.7894897;446759.057678;-0.576
68017.7894897;446761.057678;-0.526
68017.7894897;446945.057678;-0.626
68017.7894897;446947.057678;-0.617
68017.7894897;446949.057678;-0.61
68017.7894897;446951.057678;-0.612
68017.7894897;446953.057678;-0.642
68017.7894897;446955.057678;-0.641
68017.7894897;446957.057678;-0.656
68017.7894897;446959.057678;-0.656
68017.7894897;446961.057678;-0.61
68017.7894897;446963.057678;-0.635
68017.7894897;446965.057678;-0.712
68017.7894897;446967.057678;-0.686
68017.7894897;446973.057678;-0.734
68017.7894897;446975.057678;-0.734
68017.7894897;446977.057678;-0.572
68017.7894897;446979.057678;-0.549
68017.7894897;446981.057678;-0.553
68017.7894897;446983.057678;-0.503
68017.7894897;446993.057678;-0.644
68017.7894897;446995.057678;-0.627
68017.7894897;447023.057678;-0.933
68017.7894897;447025.057678;-0.905
68017.7894897;447027.057678;-0.874
68017.7894897;447029.057678;-0.801
68017.7894897;447031.057678;-0.803
68017.7894897;447033.057678;-0.59
68019.7894897;446749.057678;-0.795
68019.7894897;446751.057678;-0.789
68019.7894897;446757.057678;-0.708
68019.7894897;446761.057678;-0.561
68019.7894897;446949.057678;-0.619
68019.7894897;446951.057678;-0.588
68019.7894897;446953.057678;-0.593
68019.7894897;446955.057678;-0.639
68019.7894897;446957.057678;-0.578
68019.7894897;446959.057678;-0.615
68019.7894897;446961.057678;-0.611
68019.7894897;446963.057678;-0.63
68019.7894897;446965.057678;-0.72
68019.7894897;446967.057678;-0.744
68019.7894897;446971.057678;-0.791
68019.7894897;446973.057678;-0.765
68019.7894897;446975.057678;-0.744
68019.7894897;446977.057678;-0.645
68019.7894897;446979.057678;-0.58
68019.7894897;446981.057678;-0.577
68019.7894897;446983.057678;-0.486
68019.7894897;446985.057678;-0.549
68019.7894897;447027.057678;-0.904
68019.7894897;447029.057678;-0.96
68019.7894897;447031.057678;-0.897
68019.7894897;447033.057678;-0.735
68021.7894897;446751.057678;-0.813
68021.7894897;446757.057678;-0.69
68021.7894897;446759.057678;-0.692
68021.7894897;446761.057678;-0.655
68021.7894897;446953.057678;-0.608
68021.7894897;446955.057678;-0.578
68021.7894897;446957.057678;-0.586
68021.7894897;446961.057678;-0.63
68021.7894897;446963.057678;-0.619
68021.7894897;446965.057678;-0.732
68021.7894897;446967.057678;-0.763
68021.7894897;446969.057678;-0.785
68021.7894897;446971.057678;-0.79
68021.7894897;446973.057678;-0.809
68021.7894897;446975.057678;-0.667
68021.7894897;446977.057678;-0.614
68021.7894897;446979.057678;-0.59
68021.7894897;446981.057678;-0.524
68021.7894897;446983.057678;-0.538
68021.7894897;446985.057678;-0.574
68021.7894897;446987.057678;-0.535
68023.7894897;446759.057678;-0.737
68023.7894897;446761.057678;-0.712
68023.7894897;446947.057678;-0.595
68023.7894897;446955.057678;-0.66
68023.7894897;446957.057678;-0.665
68023.7894897;446965.057678;-0.699
68023.7894897;446967.057678;-0.713
68023.7894897;446969.057678;-0.785
68023.7894897;446971.057678;-0.718
68023.7894897;446973.057678;-0.716
68023.7894897;446975.057678;-0.654
68023.7894897;446977.057678;-0.587
68023.7894897;446979.057678;-0.597
68023.7894897;446981.057678;-0.528
68023.7894897;446983.057678;-0.527
68023.7894897;446985.057678;-0.529
68023.7894897;446987.057678;-0.551
68025.7894897;446757.057678;-0.778
68025.7894897;446759.057678;-0.765
68025.7894897;446957.057678;-0.623
68025.7894897;446959.057678;-0.641
68025.7894897;446961.057678;-0.649
68025.7894897;446963.057678;-0.627
68025.7894897;446965.057678;-0.675
68025.7894897;446967.057678;-0.711
68025.7894897;446969.057678;-0.73
68025.7894897;446971.057678;-0.719
68025.7894897;446973.057678;-0.657
68025.7894897;446975.057678;-0.633
68025.7894897;446977.057678;-0.592
68025.7894897;446979.057678;-0.559
68025.7894897;446981.057678;-0.523
68025.7894897;446983.057678;-0.456
68025.7894897;446985.057678;-0.424
68025.7894897;447001.057678;-0.552
68027.7894897;446763.057678;-0.768
68027.7894897;446765.057678;-0.758
68027.7894897;446767.057678;-0.732
68027.7894897;446943.057678;-0.712
68027.7894897;446951.057678;-0.667
68027.7894897;446955.057678;-0.691
68027.7894897;446959.057678;-0.627
68027.7894897;446961.057678;-0.62
68027.7894897;446963.057678;-0.598
68027.7894897;446965.057678;-0.642
68027.7894897;446967.057678;-0.606
68027.7894897;446969.057678;-0.603
68027.7894897;446971.057678;-0.571
68027.7894897;446973.057678;-0.609
68027.7894897;446975.057678;-0.63
68027.7894897;446977.057678;-0.652
68027.7894897;446979.057678;-0.54
68027.7894897;446981.057678;-0.435
68027.7894897;446983.057678;-0.404
68027.7894897;446985.057678;-0.396
68027.7894897;446987.057678;-0.341
68027.7894897;446989.057678;-0.316
68027.7894897;446991.057678;-0.408
68027.7894897;446993.057678;-0.356
68027.7894897;447005.057678;-0.639
68029.7894897;446765.057678;-0.716
68029.7894897;446767.057678;-0.794
68029.7894897;446943.057678;-0.722
68029.7894897;446945.057678;-0.659
68029.7894897;446947.057678;-0.672
68029.7894897;446951.057678;-0.682
68029.7894897;446957.057678;-0.645
68029.7894897;446959.057678;-0.591
68029.7894897;446961.057678;-0.586
68029.7894897;446963.057678;-0.539
68029.7894897;446965.057678;-0.591
68029.7894897;446967.057678;-0.594
68029.7894897;446969.057678;-0.615
68029.7894897;446973.057678;-0.633
68029.7894897;446975.057678;-0.632
68029.7894897;446977.057678;-0.566
68029.7894897;446979.057678;-0.51
68029.7894897;446981.057678;-0.467
68029.7894897;446983.057678;-0.424
68029.7894897;446985.057678;-0.389
68029.7894897;446987.057678;-0.32
68029.7894897;446989.057678;-0.297
68029.7894897;446993.057678;-0.377
68029.7894897;446995.057678;-0.37
68029.7894897;447005.057678;-0.654
68031.7894897;446747.057678;-0.747
68031.7894897;446749.057678;-0.778
68031.7894897;446751.057678;-0.654
68031.7894897;446949.057678;-0.678
68031.7894897;446957.057678;-0.605
68031.7894897;446959.057678;-0.66
68031.7894897;446961.057678;-0.624
68031.7894897;446963.057678;-0.615
68031.7894897;446965.057678;-0.568
68031.7894897;446969.057678;-0.616
68031.7894897;446975.057678;-0.581
68031.7894897;446977.057678;-0.573
68031.7894897;446981.057678;-0.484
68031.7894897;446983.057678;-0.439
68031.7894897;446985.057678;-0.398
68031.7894897;446987.057678;-0.309
68031.7894897;446989.057678;-0.292
68031.7894897;446991.057678;-0.329
68031.7894897;446993.057678;-0.389
68031.7894897;446995.057678;-0.376
68031.7894897;447009.057678;-0.598
68033.7894897;446747.057678;-0.823
68033.7894897;446749.057678;-0.737
68033.7894897;446751.057678;-0.727
68033.7894897;446753.057678;-0.627
68033.7894897;446951.057678;-0.607
68033.7894897;446953.057678;-0.61
68033.7894897;446959.057678;-0.642
68033.7894897;446961.057678;-0.638
68033.7894897;446963.057678;-0.62
68033.7894897;446973.057678;-0.698
68033.7894897;446975.057678;-0.659
68033.7894897;446977.057678;-0.648
68033.7894897;446983.057678;-0.576
68033.7894897;446985.057678;-0.509
68033.7894897;446989.057678;-0.404
68033.7894897;446991.057678;-0.395
68033.7894897;446993.057678;-0.352
68033.7894897;446995.057678;-0.366
68033.7894897;447001.057678;-0.428
68033.7894897;447003.057678;-0.468
68033.7894897;447005.057678;-0.525
68033.7894897;447007.057678;-0.585
68033.7894897;447009.057678;-0.528
68035.7894897;446747.057678;-0.747
68035.7894897;446749.057678;-0.741
68035.7894897;446751.057678;-0.76
68035.7894897;446753.057678;-0.642
68035.7894897;446755.057678;-0.632
68035.7894897;446943.057678;-0.655
68035.7894897;446945.057678;-0.659
68035.7894897;446947.057678;-0.623
68035.7894897;446951.057678;-0.544
68035.7894897;446953.057678;-0.586
68035.7894897;446957.057678;-0.602
68035.7894897;446959.057678;-0.631
68035.7894897;446977.057678;-0.696
68035.7894897;446979.057678;-0.613
68035.7894897;446981.057678;-0.626
68035.7894897;446983.057678;-0.597
68035.7894897;446985.057678;-0.51
68035.7894897;446987.057678;-0.514
68035.7894897;446989.057678;-0.437
68035.7894897;446991.057678;-0.406
68035.7894897;446993.057678;-0.35
68035.7894897;446995.057678;-0.382
68035.7894897;447001.057678;-0.437
68035.7894897;447003.057678;-0.503
68035.7894897;447007.057678;-0.591
68035.7894897;447009.057678;-0.577
68037.7894897;446747.057678;-0.738
68037.7894897;446749.057678;-0.776
68037.7894897;446751.057678;-0.756
68037.7894897;446753.057678;-0.677
68037.7894897;446755.057678;-0.649
68037.7894897;446757.057678;-0.615
68037.7894897;446779.057678;-0.568
68037.7894897;446973.057678;-0.737
68037.7894897;446975.057678;-0.749
68037.7894897;446979.057678;-0.72
68037.7894897;446981.057678;-0.636
68037.7894897;446983.057678;-0.565
68037.7894897;446985.057678;-0.512
68037.7894897;446987.057678;-0.496
68037.7894897;446989.057678;-0.49
68037.7894897;446991.057678;-0.333
68037.7894897;446993.057678;-0.294
68037.7894897;446995.057678;-0.268
68037.7894897;446997.057678;-0.357
68037.7894897;446999.057678;-0.338
68037.7894897;447007.057678;-0.55
68037.7894897;447009.057678;-0.556
68037.7894897;447011.057678;-0.547
68037.7894897;447015.057678;-0.721
68037.7894897;447017.057678;-0.598
68039.7894897;446749.057678;-0.747
68039.7894897;446751.057678;-0.751
68039.7894897;446753.057678;-0.72
68039.7894897;446755.057678;-0.68
68039.7894897;446757.057678;-0.615
68039.7894897;446759.057678;-0.611
68039.7894897;446779.057678;-0.606
68039.7894897;446933.057678;-0.529
68039.7894897;446961.057678;-0.755
68039.7894897;446975.057678;-0.739
68039.7894897;446977.057678;-0.745
68039.7894897;446981.057678;-0.625
68039.7894897;446983.057678;-0.555
68039.7894897;446985.057678;-0.56
68039.7894897;446987.057678;-0.538
68039.7894897;446991.057678;-0.291
68039.7894897;446993.057678;-0.289
68039.7894897;446995.057678;-0.264
68039.7894897;446997.057678;-0.301
68039.7894897;447005.057678;-0.467
68039.7894897;447007.057678;-0.448
68039.7894897;447013.057678;-0.539
68039.7894897;447015.057678;-0.606
68041.7894897;446749.057678;-0.773
68041.7894897;446751.057678;-0.78
68041.7894897;446753.057678;-0.756
68041.7894897;446755.057678;-0.725
68041.7894897;446757.057678;-0.663
68041.7894897;446759.057678;-0.628
68041.7894897;446761.057678;-0.558
68041.7894897;446961.057678;-0.723
68041.7894897;446965.057678;-0.807
68041.7894897;446967.057678;-0.789
68041.7894897;446969.057678;-0.776
68041.7894897;446971.057678;-0.781
68041.7894897;446973.057678;-0.761
68041.7894897;446977.057678;-0.774
68041.7894897;446985.057678;-0.582
68041.7894897;446991.057678;-0.333
68041.7894897;446993.057678;-0.282
68041.7894897;446995.057678;-0.243
68041.7894897;446997.057678;-0.278
68041.7894897;446999.057678;-0.24
68041.7894897;447001.057678;-0.353
68041.7894897;447003.057678;-0.326
68041.7894897;447005.057678;-0.472
68041.7894897;447007.057678;-0.421
68041.7894897;447013.057678;-0.61
68041.7894897;447015.057678;-0.645
68043.7894897;446747.057678;-0.635
68043.7894897;446751.057678;-0.78
68043.7894897;446753.057678;-0.768
68043.7894897;446755.057678;-0.656
68043.7894897;446757.057678;-0.654
68043.7894897;446759.057678;-0.635
68043.7894897;446761.057678;-0.587
68043.7894897;446763.057678;-0.558
68043.7894897;446937.057678;-0.61
68043.7894897;446939.057678;-0.666
68043.7894897;446963.057678;-0.68
68043.7894897;446965.057678;-0.74
68043.7894897;446967.057678;-0.754
68043.7894897;446969.057678;-0.744
68043.7894897;446971.057678;-0.72
68043.7894897;446993.057678;-0.278
68043.7894897;446995.057678;-0.216
68043.7894897;446997.057678;-0.245
68043.7894897;446999.057678;-0.198
68043.7894897;447007.057678;-0.423
68043.7894897;447013.057678;-0.607
68045.7894897;446747.057678;-0.665
68045.7894897;446753.057678;-0.685
68045.7894897;446755.057678;-0.681
68045.7894897;446757.057678;-0.692
68045.7894897;446759.057678;-0.657
68045.7894897;446761.057678;-0.562
68045.7894897;446763.057678;-0.551
68045.7894897;446765.057678;-0.594
68045.7894897;446781.057678;-0.542
68045.7894897;446783.057678;-0.529
68045.7894897;446937.057678;-0.593
68045.7894897;446961.057678;-0.743
68045.7894897;446965.057678;-0.715
68045.7894897;446967.057678;-0.72
68045.7894897;446975.057678;-0.843
68045.7894897;446977.057678;-0.841
68045.7894897;446979.057678;-0.857
68045.7894897;446981.057678;-0.841
68045.7894897;446995.057678;-0.206
68045.7894897;446997.057678;-0.204
68045.7894897;446999.057678;-0.168
68045.7894897;447001.057678;-0.168
68045.7894897;447003.057678;-0.293
68045.7894897;447009.057678;-0.501
68047.7894897;446747.057678;-0.598
68047.7894897;446749.057678;-0.616
68047.7894897;446751.057678;-0.683
68047.7894897;446753.057678;-0.663
68047.7894897;446755.057678;-0.667
68047.7894897;446757.057678;-0.647
68047.7894897;446759.057678;-0.642
68047.7894897;446761.057678;-0.606
68047.7894897;446763.057678;-0.585
68047.7894897;446765.057678;-0.581
68047.7894897;446767.057678;-0.579
68047.7894897;446783.057678;-0.542
68047.7894897;446785.057678;-0.484
68047.7894897;446787.057678;-0.412
68047.7894897;446789.057678;-0.284
68047.7894897;446959.057678;-0.707
68047.7894897;446975.057678;-0.818
68047.7894897;446977.057678;-0.822
68047.7894897;446979.057678;-0.835
68047.7894897;446981.057678;-0.829
68047.7894897;446983.057678;-0.806
68047.7894897;446997.057678;-0.194
68047.7894897;446999.057678;-0.149
68047.7894897;447001.057678;-0.107
68049.7894897;446747.057678;-0.607
68049.7894897;446749.057678;-0.639
68049.7894897;446751.057678;-0.682
68049.7894897;446753.057678;-0.733
68049.7894897;446755.057678;-0.708
68049.7894897;446757.057678;-0.69
68049.7894897;446759.057678;-0.706
68049.7894897;446761.057678;-0.708
68049.7894897;446763.057678;-0.643
68049.7894897;446765.057678;-0.641
68049.7894897;446767.057678;-0.602
68049.7894897;446769.057678;-0.539
68049.7894897;446771.057678;-0.529
68049.7894897;446773.057678;-0.558
68049.7894897;446783.057678;-0.515
68049.7894897;446785.057678;-0.468
68049.7894897;446787.057678;-0.473
68049.7894897;446789.057678;-0.353
68049.7894897;446981.057678;-0.809
68049.7894897;447001.057678;-0.099
68049.7894897;447003.057678;-0.109
68049.7894897;447005.057678;-0.132
68051.7894897;446747.057678;-0.621
68051.7894897;446749.057678;-0.7
68051.7894897;446751.057678;-0.758
68051.7894897;446753.057678;-0.753
68051.7894897;446755.057678;-0.777
68051.7894897;446757.057678;-0.775
68051.7894897;446759.057678;-0.728
68051.7894897;446761.057678;-0.746
68051.7894897;446763.057678;-0.673
68051.7894897;446765.057678;-0.626
68051.7894897;446767.057678;-0.575
68051.7894897;446769.057678;-0.577
68051.7894897;446771.057678;-0.553
68051.7894897;446773.057678;-0.57
68051.7894897;446783.057678;-0.586
68051.7894897;446787.057678;-0.512
68051.7894897;446789.057678;-0.403
68051.7894897;446791.057678;-0.318
68051.7894897;447001.057678;-0.067
68051.7894897;447003.057678;-0.065
68051.7894897;447005.057678;-0.112
68051.7894897;447007.057678;-0.103
68053.7894897;446747.057678;-0.625
68053.7894897;446749.057678;-0.677
68053.7894897;446751.057678;-0.754
68053.7894897;446753.057678;-0.762
68053.7894897;446755.057678;-0.768
68053.7894897;446757.057678;-0.799
68053.7894897;446759.057678;-0.783
68053.7894897;446761.057678;-0.77
68053.7894897;446763.057678;-0.686
